@relation image_classification
@attribute huMoments_0_0_1 real
@attribute huMoments_0_0_2 real
@attribute huMoments_0_0_3 real
@attribute huMoments_0_0_4 real
@attribute huMoments_0_0_5 real
@attribute huMoments_0_0_6 real
@attribute huMoments_0_0_7 real
@attribute huMoments_0_1_1 real
@attribute huMoments_0_1_2 real
@attribute huMoments_0_1_3 real
@attribute huMoments_0_1_4 real
@attribute huMoments_0_1_5 real
@attribute huMoments_0_1_6 real
@attribute huMoments_0_1_7 real
@attribute huMoments_0_2_1 real
@attribute huMoments_0_2_2 real
@attribute huMoments_0_2_3 real
@attribute huMoments_0_2_4 real
@attribute huMoments_0_2_5 real
@attribute huMoments_0_2_6 real
@attribute huMoments_0_2_7 real
@attribute huMoments_0_3_1 real
@attribute huMoments_0_3_2 real
@attribute huMoments_0_3_3 real
@attribute huMoments_0_3_4 real
@attribute huMoments_0_3_5 real
@attribute huMoments_0_3_6 real
@attribute huMoments_0_3_7 real
@attribute huMoments_1_0_1 real
@attribute huMoments_1_0_2 real
@attribute huMoments_1_0_3 real
@attribute huMoments_1_0_4 real
@attribute huMoments_1_0_5 real
@attribute huMoments_1_0_6 real
@attribute huMoments_1_0_7 real
@attribute huMoments_1_1_1 real
@attribute huMoments_1_1_2 real
@attribute huMoments_1_1_3 real
@attribute huMoments_1_1_4 real
@attribute huMoments_1_1_5 real
@attribute huMoments_1_1_6 real
@attribute huMoments_1_1_7 real
@attribute huMoments_1_2_1 real
@attribute huMoments_1_2_2 real
@attribute huMoments_1_2_3 real
@attribute huMoments_1_2_4 real
@attribute huMoments_1_2_5 real
@attribute huMoments_1_2_6 real
@attribute huMoments_1_2_7 real
@attribute huMoments_1_3_1 real
@attribute huMoments_1_3_2 real
@attribute huMoments_1_3_3 real
@attribute huMoments_1_3_4 real
@attribute huMoments_1_3_5 real
@attribute huMoments_1_3_6 real
@attribute huMoments_1_3_7 real
@attribute huMoments_2_0_1 real
@attribute huMoments_2_0_2 real
@attribute huMoments_2_0_3 real
@attribute huMoments_2_0_4 real
@attribute huMoments_2_0_5 real
@attribute huMoments_2_0_6 real
@attribute huMoments_2_0_7 real
@attribute huMoments_2_1_1 real
@attribute huMoments_2_1_2 real
@attribute huMoments_2_1_3 real
@attribute huMoments_2_1_4 real
@attribute huMoments_2_1_5 real
@attribute huMoments_2_1_6 real
@attribute huMoments_2_1_7 real
@attribute huMoments_2_2_1 real
@attribute huMoments_2_2_2 real
@attribute huMoments_2_2_3 real
@attribute huMoments_2_2_4 real
@attribute huMoments_2_2_5 real
@attribute huMoments_2_2_6 real
@attribute huMoments_2_2_7 real
@attribute huMoments_2_3_1 real
@attribute huMoments_2_3_2 real
@attribute huMoments_2_3_3 real
@attribute huMoments_2_3_4 real
@attribute huMoments_2_3_5 real
@attribute huMoments_2_3_6 real
@attribute huMoments_2_3_7 real
@attribute huMoments_3_0_1 real
@attribute huMoments_3_0_2 real
@attribute huMoments_3_0_3 real
@attribute huMoments_3_0_4 real
@attribute huMoments_3_0_5 real
@attribute huMoments_3_0_6 real
@attribute huMoments_3_0_7 real
@attribute huMoments_3_1_1 real
@attribute huMoments_3_1_2 real
@attribute huMoments_3_1_3 real
@attribute huMoments_3_1_4 real
@attribute huMoments_3_1_5 real
@attribute huMoments_3_1_6 real
@attribute huMoments_3_1_7 real
@attribute huMoments_3_2_1 real
@attribute huMoments_3_2_2 real
@attribute huMoments_3_2_3 real
@attribute huMoments_3_2_4 real
@attribute huMoments_3_2_5 real
@attribute huMoments_3_2_6 real
@attribute huMoments_3_2_7 real
@attribute huMoments_3_3_1 real
@attribute huMoments_3_3_2 real
@attribute huMoments_3_3_3 real
@attribute huMoments_3_3_4 real
@attribute huMoments_3_3_5 real
@attribute huMoments_3_3_6 real
@attribute huMoments_3_3_7 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.166626,0,0,0,0,0,0,0.302985,0.00343916,0.00101431,0.000338766,-1.90358e-07,-1.56659e-05,-5.65491e-08,0.338668,0.0058081,0.000541021,0.000452651,2.11334e-07,3.43218e-05,-7.42615e-08,0.249826,0.000385551,0.000701764,0.00144922,1.46066e-06,-2.46654e-05,-4.92244e-08,0.17006,0.000676966,0.000179474,1.66304e-06,2.86159e-11,1.88306e-08,2.57197e-12,0.249113,0.000219174,0.000865615,0.000574186,-2.474e-07,-7.95434e-06,-3.204e-07,0.176814,0.000628146,0.000181193,1.58225e-05,-5.95019e-10,-3.53956e-07,6.0307e-10,0.178074,0.000226774,4.18776e-05,2.84492e-05,8.93115e-10,-4.0079e-07,-4.08172e-10,0.206157,0.00460992,0.00068468,0.000167047,-4.05894e-08,-8.26853e-06,-3.92945e-08,0.206053,0.0035718,3.23085e-06,8.65755e-05,2.64294e-10,4.45177e-06,1.42361e-09,0.246759,0.0141033,0.00294096,0.000480753,-1.24872e-07,-2.10319e-06,-5.57841e-07,0.218978,0.00320132,0.000309904,0.00033716,-2.15456e-08,1.78484e-05,1.06834e-07,0.2146,0.000444526,0.000203512,0.000278868,9.10295e-09,-2.46904e-06,-6.58077e-08,0.263292,0.00209991,0.0012945,0.000647083,5.76947e-07,2.94059e-05,1.33679e-07,0.250153,0.000119592,0.000223342,0.000580736,-1.07867e-07,-6.35002e-06,-1.79185e-07,0.173845,0.000826407,0.000100025,8.36729e-06,1.20762e-10,1.49498e-07,-2.0979e-10,car
0.16909,0.000127627,2.95764e-05,1.3275e-06,-7.34439e-12,-1.43507e-08,-3.90516e-12,0.204661,3.48025e-05,5.23657e-05,0.000168325,1.57787e-08,6.28614e-07,-8.81236e-10,0.203039,7.07425e-06,0.00015822,0.000191026,3.3133e-08,-3.15383e-07,-2.2623e-09,0.217907,0.000843704,1.39004e-05,0.000133264,5.50592e-09,3.50766e-06,1.60703e-09,0.193009,0.000142788,2.38771e-06,7.63034e-07,8.2242e-13,5.71367e-09,6.19979e-13,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.176555,4.69699e-05,2.97729e-05,1.73352e-05,3.92556e-10,-9.79077e-08,3.16106e-11,0.171255,3.68908e-05,6.76539e-06,3.59842e-06,-1.47512e-11,-2.0866e-08,-9.8809e-12,0.170282,0.000270899,7.57129e-05,2.06283e-06,-6.38332e-12,-2.33165e-08,-2.4977e-11,0.176301,0.000256353,5.20806e-05,1.6537e-05,-4.01811e-10,-2.5102e-07,2.72173e-10,0.183617,1.01097e-05,4.32335e-05,3.37265e-05,1.2732e-09,-1.76676e-08,1.93749e-10,0.203634,7.29924e-05,8.47414e-05,0.000134711,-5.27019e-10,7.46663e-07,-1.43834e-08,0.252026,0.000269425,0.000235366,0.000196293,-8.84526e-09,2.4915e-06,4.12545e-08,0.263555,0.000699415,7.16612e-06,3.04431e-05,-3.84661e-10,7.42744e-07,-2.32857e-10,0.227475,0.00030493,7.47966e-05,8.15481e-06,1.84527e-10,-1.05973e-07,-8.06965e-11,car
0.170728,7.47645e-05,5.01896e-06,3.6311e-06,-1.35066e-11,-3.12817e-08,-7.60647e-12,0.185168,2.45032e-05,4.77377e-05,5.43194e-05,2.7273e-09,-9.93265e-08,-4.61508e-10,0.196825,8.15898e-05,3.66212e-05,3.01095e-05,9.99441e-10,2.70497e-07,2.75219e-11,0.200841,9.30493e-05,2.40399e-05,2.58719e-06,-1.51469e-11,-5.55262e-09,-1.36705e-11,0.189484,0.000117999,6.36495e-07,3.77507e-08,5.29978e-15,2.61328e-10,2.48095e-15,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.187904,1.7575e-05,2.33839e-05,2.46415e-05,5.89011e-10,1.0187e-07,-5.42616e-11,0.178141,3.9612e-05,3.6977e-05,1.9602e-05,5.19048e-10,-8.82125e-09,-9.53729e-11,0.232067,1.54915e-06,0.00014123,8.76729e-05,-9.37244e-09,7.59766e-08,-2.70782e-09,0.192302,0.000141613,1.0898e-05,4.49506e-05,-9.75979e-10,-5.3324e-07,-1.93075e-10,0.196626,0.000271138,2.08987e-05,1.13097e-05,-1.66421e-10,1.86223e-07,5.03619e-11,0.203453,7.90913e-05,0.000165429,6.87075e-05,7.0689e-09,5.91721e-07,-1.92026e-09,0.237047,0.000745102,0.000431991,7.45327e-05,-2.56081e-09,1.86747e-06,1.31264e-08,0.21561,0.000934727,5.62169e-05,1.78588e-05,5.14072e-10,4.58576e-07,-2.36498e-10,0.189504,0.000171084,2.1438e-05,4.97261e-05,-1.07518e-09,-6.39291e-07,1.21653e-09,car
0.169988,7.04391e-05,1.16377e-05,2.4587e-06,-1.18623e-11,-2.00413e-08,-5.67983e-12,0.17938,5.44615e-05,2.93398e-05,1.57831e-05,7.77677e-11,9.97411e-09,-3.30616e-10,0.196419,3.16405e-05,5.48337e-05,5.60169e-05,3.10197e-09,3.1501e-07,-1.27142e-10,0.201706,0.000204218,7.83767e-06,1.56846e-05,-1.32636e-10,2.23629e-07,-1.1247e-10,0.18887,0.000107565,1.97348e-06,9.45265e-07,6.61205e-13,8.91003e-09,-1.10889e-12,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.19059,4.9089e-05,1.10763e-05,1.06881e-05,1.13299e-10,7.32327e-08,-2.62131e-11,0.189748,4.38814e-05,0.000107366,9.09189e-06,-2.24343e-10,-6.01149e-08,1.74246e-10,0.20019,0.000395314,6.23773e-05,6.53441e-05,1.77069e-09,-5.65519e-07,3.77736e-09,0.197475,0.00034979,6.59292e-05,0.00012406,1.04213e-08,-1.79071e-06,-4.15708e-09,0.198462,0.000390999,3.52006e-05,3.70559e-05,-7.22314e-10,5.63489e-07,1.12666e-09,0.191354,0.000225001,0.00031116,4.45439e-05,2.22693e-10,-2.08643e-07,5.2394e-09,0.19053,9.57613e-06,4.4153e-05,4.12928e-06,2.62351e-11,1.01078e-08,-4.91982e-11,0.196098,7.21584e-06,7.81776e-06,1.0278e-05,-9.93542e-12,-1.45119e-08,-9.1593e-11,0.167969,0.000118602,3.52408e-05,2.74767e-07,2.76602e-14,-1.55599e-09,-8.5456e-13,car
0.176039,4.89085e-05,7.5016e-07,1.4407e-05,-4.182e-11,-1.00503e-07,-2.22328e-11,0.188005,1.87701e-05,4.45638e-05,6.6958e-05,3.59633e-09,-1.55038e-07,6.66589e-10,0.20202,7.80978e-05,5.4485e-05,5.42481e-05,2.93072e-09,4.6752e-07,3.30328e-10,0.22014,0.000117568,5.47938e-05,4.6752e-05,-2.34845e-09,2.10255e-07,-2.89949e-10,0.19189,0.000109667,3.00588e-06,2.87046e-06,8.29188e-12,2.98596e-08,-1.52896e-12,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.188235,6.81878e-06,3.98486e-05,4.00503e-05,1.57433e-09,1.04444e-07,2.85362e-10,0.176665,2.77607e-05,4.20565e-05,2.36296e-05,7.44767e-10,-9.95046e-08,1.43709e-11,0.191669,9.26778e-07,6.29644e-05,3.14333e-05,8.73722e-10,2.53522e-09,-1.09185e-09,0.19875,3.16375e-06,1.72656e-05,3.0593e-05,7.01488e-10,3.7943e-08,-4.77441e-11,0.19008,0.000252685,1.40208e-05,2.18013e-05,-3.09431e-10,2.46183e-07,-2.22571e-10,0.195719,3.72525e-05,2.00681e-05,0.000102507,-3.02041e-09,1.19259e-07,-3.53446e-09,0.221862,0.000885114,0.000184074,2.9325e-05,1.26908e-09,-6.27031e-07,-1.74111e-09,0.185755,0.00128931,0.000216525,6.25398e-05,4.29465e-09,-1.64723e-06,-5.87534e-09,0.168274,0.000191566,3.88574e-05,1.31504e-06,-2.15194e-12,1.76699e-08,-9.1508e-12,car
0.169122,0.000104589,2.30788e-05,1.39292e-06,-7.06388e-12,-1.37219e-08,-3.53186e-12,0.178822,7.29081e-05,2.00463e-05,7.4219e-06,6.50864e-11,5.8197e-08,6.29233e-11,0.211556,0.00024137,2.72303e-05,1.54951e-05,3.00772e-10,2.3174e-07,-1.04127e-10,0.21762,0.000342114,2.83611e-05,2.75823e-05,-7.34117e-10,3.79149e-07,2.37081e-10,0.192473,0.000152848,5.37894e-06,2.36047e-06,8.18674e-12,2.90092e-08,-1.92925e-12,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.176986,4.947e-05,3.2462e-05,1.84676e-05,4.48968e-10,-1.10572e-07,-5.37309e-11,0.185919,3.65485e-05,0.000110059,6.98997e-06,1.08682e-10,-4.19062e-08,1.60551e-10,0.210067,0.000164256,0.000112559,8.18753e-06,4.32319e-11,8.82552e-08,-2.44765e-10,0.190385,0.00019899,7.47467e-06,6.02003e-05,-8.54583e-10,-8.28031e-07,-9.48916e-10,0.183065,0.00105571,5.21076e-05,7.51152e-07,-4.62802e-12,-5.69268e-09,-8.15959e-13,0.205072,3.673e-06,0.000258226,0.00022758,4.77373e-08,-3.68401e-07,-2.76556e-08,0.249817,0.000544822,0.000658197,0.000366902,1.56309e-07,7.72432e-06,8.98698e-08,0.214934,0.00181759,0.000170969,9.86912e-06,-3.92793e-10,-5.22388e-09,1.00284e-10,0.200077,0.000298017,0.000142098,4.47225e-05,6.70739e-11,2.76313e-07,-3.56456e-09,car
0.170797,0.000419138,0.000109258,2.95296e-06,-3.73697e-11,-5.38334e-08,-3.76416e-11,0.274782,0.00209974,0.00315405,0.00214396,4.76575e-06,9.68234e-05,-2.89312e-06,0.190066,0.00282044,1.11746e-05,7.61303e-05,2.21602e-09,-3.91325e-06,1.41104e-10,0.187805,0.00199099,8.74157e-05,7.77967e-05,5.7231e-09,-1.51154e-06,-2.8993e-09,0.228867,0.000938583,3.5196e-05,1.98207e-05,3.62028e-10,5.62715e-07,-3.78152e-10,0.166626,0,0,0,0,0,0,0.167227,1.16096e-05,1.81831e-06,8.91941e-08,1.30205e-14,-1.17976e-10,-3.34772e-14,0.23916,0.00103074,0.000194325,0.000108313,1.28086e-08,3.03384e-06,9.10311e-09,0.242737,0.00389162,0.000497955,0.00127076,3.04201e-07,7.85477e-05,-9.63996e-07,0.307853,0.00290522,0.00265137,4.18948e-05,-1.1798e-08,-1.81476e-06,7.46787e-09,0.177421,0.000415574,0.000215283,1.88629e-05,-6.99894e-10,-3.39534e-07,9.77257e-10,0.252073,0.00141032,9.35153e-06,1.85947e-05,-2.0806e-10,6.86181e-07,-1.29753e-10,0.167984,0.000257291,7.72099e-05,3.36128e-07,1.3264e-12,4.25474e-09,1.08297e-12,0.180671,0.00300115,2.83695e-05,1.08445e-05,6.70686e-11,-2.2323e-07,-1.77998e-10,0.281025,0.00261256,0.000107904,0.00283062,1.52546e-06,9.22395e-05,-3.46768e-07,0.189282,0.000245243,1.88049e-05,7.62155e-05,-1.99973e-09,-1.1238e-06,-2.07999e-09,car
0.189738,0.000517368,1.69561e-06,0.000103498,-1.03793e-09,-2.34801e-06,8.95853e-10,0.291549,0.00323519,7.19429e-05,8.45744e-05,6.28135e-09,4.31723e-06,-2.0165e-09,0.293173,0.00213706,0.000605919,0.000760689,5.16437e-07,3.49155e-05,-4.66777e-10,0.190076,0.000337893,2.21441e-05,9.41395e-05,-4.0276e-09,-1.72248e-06,-1.501e-09,0.227809,0.000806372,1.66519e-06,1.17685e-06,-1.1629e-12,-8.68068e-09,1.16696e-12,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.21138,0.000126643,6.66273e-05,0.000107048,9.03044e-09,1.20467e-06,-4.27847e-10,0.209828,0.000278006,0.000517772,0.000311805,1.12491e-07,-3.69873e-06,5.5151e-08,0.252878,0.000482352,0.000337132,0.000386271,2.29637e-08,-5.93296e-06,-1.37487e-07,0.209266,0.000212622,1.08852e-05,0.000133469,-2.57402e-09,-1.91669e-06,-4.38805e-09,0.23311,0.00225864,0.000161873,2.3377e-05,-1.19072e-09,-5.55296e-07,8.06306e-10,0.202067,0.00679121,0.00229564,6.95197e-05,-1.7684e-08,-4.90154e-06,-2.14146e-08,0.348436,0.00316181,0.00670668,0.00904291,6.51905e-05,0.000405318,2.66389e-05,0.422123,0.00810608,0.00438812,0.00425702,-7.78602e-06,-0.000359875,-1.66705e-05,0.178664,0.00270414,0.00071296,3.51419e-06,-1.46026e-10,-1.43524e-07,-9.8071e-11,car
0.177803,0.00122138,0.000253399,1.77874e-05,-4.13832e-10,-5.0802e-07,-1.12019e-09,0.242198,0.000509686,0.000712651,0.00146765,1.50043e-06,-3.15822e-05,4.0299e-08,0.239979,0.000730703,0.00135441,0.0014359,2.00245e-06,-3.87208e-05,4.55711e-09,0.20363,0.00250264,1.67841e-06,0.000276311,4.03825e-09,-1.38227e-05,-4.37031e-09,0.229643,0.000781219,1.044e-05,7.38194e-06,5.08433e-11,1.81641e-07,-4.01819e-11,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.235086,0.00113862,1.54166e-05,5.12974e-05,8.75451e-10,1.70742e-06,1.14656e-09,0.232173,0.000725786,0.00020461,0.000415502,-7.54124e-08,1.06391e-05,9.48169e-08,0.314348,0.00292114,0.00430086,0.000562732,2.01044e-07,-2.71724e-05,-8.52052e-07,0.295516,0.00143027,0.00486685,0.00544584,1.43718e-05,0.00013083,2.40725e-05,0.265837,0.00139055,0.00113866,2.5294e-05,3.97745e-09,-9.37354e-07,1.61451e-09,0.228818,0.00935553,0.0039812,0.00041596,7.3138e-08,-2.17706e-05,5.30265e-07,0.199697,0.00747106,0.00264068,9.71328e-05,1.07683e-08,-4.66218e-07,-4.80003e-08,0.259171,0.0026378,0.000818184,0.000442224,2.27676e-08,1.11509e-05,-2.65029e-07,0.191329,0.000306177,2.83168e-06,0.000103413,-1.76828e-09,-1.80944e-06,-6.89941e-11,car
0.166626,0,0,0,0,0,0,0.223753,0.00242857,0.00101524,0.000225793,-9.49686e-08,-9.95784e-06,-5.16521e-08,0.165477,9.05723e-05,3.63154e-05,7.17777e-07,3.6629e-12,-6.82932e-09,1.12521e-13,0.166626,0,0,0,0,0,0,0.171059,0.000616284,0.000183372,2.71832e-06,-4.90009e-11,-6.23352e-08,-3.58076e-11,0.19416,0.000224894,1.79066e-06,0.000157748,-1.13769e-09,-2.36267e-06,2.39475e-09,0.299654,0.00547653,0.00199674,0.000662416,2.20927e-07,4.52105e-05,-7.29091e-07,0.33035,0.00129698,0.000370128,7.93516e-05,8.44512e-09,7.29587e-07,1.0659e-08,0.248517,0.000535081,0.000175053,6.32527e-05,-3.28677e-09,2.18735e-07,-5.7877e-09,0.288953,0.00421384,0.00451057,0.00183011,-3.53456e-06,-0.000118215,3.89294e-06,0.208595,0.000651636,0.00132326,0.000322265,2.36463e-08,-5.53387e-06,-2.09114e-07,0.217675,0.00124106,9.01681e-05,2.82915e-05,-1.25735e-09,9.6538e-07,6.78904e-10,0.166626,0,0,0,0,0,0,0.274826,0.00718276,0.00398552,0.000889276,9.88533e-07,-1.78765e-05,1.35116e-06,0.260112,0.0012848,0.00790432,0.00202913,6.66475e-06,-2.50067e-05,-4.64959e-06,0.203931,0.00293559,0.00101815,8.75675e-05,2.16852e-08,1.76892e-07,1.46086e-08,car
0.166186,3.33148e-06,1.47369e-06,8.82819e-08,3.18383e-14,-1.61121e-10,-5.3595e-16,0.335596,0.00249581,0.00250502,1.76361e-05,2.01217e-09,6.91392e-07,3.11323e-09,0.193339,0.00157519,7.03571e-05,0.000192378,8.21144e-09,-3.59814e-06,-2.08207e-08,0.192286,0.00171084,0.000518997,6.95114e-05,7.09855e-09,-8.0746e-07,-1.11322e-08,0.234786,0.000337825,0.000528501,0.000698778,3.09495e-07,1.24994e-05,-2.90759e-07,0.165569,6.33795e-05,2.47899e-05,5.81821e-07,2.17807e-12,-4.59595e-09,-3.7216e-13,0.166998,0.000235742,7.37299e-05,2.40294e-07,-9.53753e-13,1.34745e-09,-3.36667e-13,0.216865,0.00215473,8.76842e-05,0.00018643,1.2067e-08,6.75229e-06,-2.05559e-08,0.237121,0.00158087,0.000190342,0.000735068,6.53087e-08,8.86559e-06,-2.67084e-07,0.26304,0.00412046,0.00109848,0.000650103,3.42484e-07,1.81017e-05,-4.29556e-07,0.286455,0.00726579,0.00275958,0.0021483,9.10872e-07,-0.000182583,5.15085e-06,0.189061,0.00497712,0.000778736,3.97312e-05,2.28316e-09,-7.60104e-07,-6.60516e-09,0.184833,0.00256791,0.000688534,4.37255e-05,3.83574e-09,-7.48036e-07,-6.54586e-09,0.298245,0.00281563,0.00178682,0.000396234,-2.70154e-07,-1.21141e-06,1.95381e-07,0.221226,0.000971661,0.000441442,0.000374233,-1.02997e-07,1.81957e-06,-1.1193e-07,0.174184,0.000489852,9.11649e-05,7.45698e-06,-1.72327e-10,-1.54164e-07,-9.00303e-11,car
0.183711,9.90315e-06,1.19018e-05,3.61934e-05,7.23392e-10,-1.13173e-07,-2.02469e-10,0.169037,0.000353346,0.000109322,8.05055e-07,7.44622e-12,5.10507e-09,-1.26269e-12,0.174502,0.00106474,1.30485e-05,8.92361e-06,-9.62723e-11,-2.20722e-07,-1.94727e-12,0.216405,0.000323544,0.000366748,0.000206137,5.63989e-08,2.8055e-06,5.62423e-09,0.201933,0.000204315,1.58478e-07,4.42798e-07,-9.89189e-14,4.65251e-10,-6.30397e-14,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.188944,3.95881e-05,8.32878e-05,6.59065e-05,4.88183e-09,1.08151e-08,-1.05081e-10,0.195257,9.30346e-05,6.53729e-05,8.70168e-06,-9.83311e-11,-1.95907e-08,-1.82768e-10,0.189695,0.000404931,0.000305095,7.62541e-05,-3.98593e-09,1.42508e-06,-1.09266e-08,0.177768,0.00211638,0.000675233,6.25373e-06,-3.68034e-10,-2.5152e-07,1.72332e-10,0.202585,0.000441499,4.96506e-05,0.000244272,2.62189e-08,-5.09541e-06,-6.02061e-09,0.305969,0.00132552,0.00157946,0.000245859,3.45575e-08,-7.33316e-06,1.4926e-07,0.210098,0.000695129,0.000278065,0.000250495,6.17488e-08,-2.2288e-06,2.36157e-08,0.211172,0.000402437,7.07246e-05,0.00011257,4.84573e-09,-8.9065e-07,-8.7981e-09,car
0.165523,5.26611e-05,2.13614e-05,5.96692e-07,2.12484e-12,-4.32407e-09,-1.52381e-13,0.215761,0.000536385,0.00012615,6.82308e-06,-1.51618e-10,1.34188e-07,-1.30702e-10,0.17828,0.000355163,4.76287e-05,2.76318e-05,-9.99834e-10,-5.20547e-07,-7.19361e-11,0.166626,0,0,0,0,0,0,0.198324,0.000253526,0.000181357,6.12606e-05,5.61933e-09,9.28299e-07,-3.18081e-09,0.166626,0,0,0,0,0,0,0.186055,0.000243082,7.72826e-06,6.77772e-05,-1.52646e-09,-1.05598e-06,-2.75902e-10,0.20444,8.57795e-05,0.000194016,0.000176679,3.24488e-08,9.46684e-07,-4.13541e-09,0.195975,0.000114708,0.000148437,7.8771e-05,8.03265e-09,7.1701e-07,-2.83318e-09,0.182299,0.000392755,4.55306e-05,4.15692e-05,-1.47087e-09,-7.91441e-07,1.05218e-09,0.16633,5.83546e-05,7.72062e-05,1.69687e-07,-5.84598e-13,-1.10928e-09,-1.88336e-13,0.165447,0.000291507,3.20605e-05,1.52236e-07,2.91044e-13,-2.50051e-09,1.68548e-13,0.206287,0.000201969,0.000246718,0.000292628,7.78557e-08,-3.06911e-06,1.09894e-08,0.333425,0.000985977,0.000777784,0.00103338,9.14787e-07,3.17231e-05,-1.46506e-07,0.295846,0.000782399,0.00184397,0.000487072,4.47281e-07,-1.28324e-05,-1.14083e-07,0.182815,0.0010021,0.000186104,2.52193e-05,-1.67134e-09,-7.91551e-07,4.37851e-10,car
0.165729,8.1898e-05,3.10277e-05,4.66665e-07,1.71073e-12,-4.14374e-09,-4.76123e-13,0.177036,7.89202e-05,1.54827e-05,1.44096e-05,9.93138e-11,-7.14162e-08,1.90946e-10,0.166999,2.03636e-05,1.79974e-06,7.11199e-08,1.48293e-14,2.2406e-10,2.06762e-14,0.169464,0.000127951,6.44195e-05,1.70834e-06,-8.32192e-12,-1.92347e-08,-1.58719e-11,0.20155,0.000211289,0.000100474,5.03141e-05,2.84744e-09,7.31091e-07,-2.16551e-09,0.168512,2.0742e-05,4.64028e-06,7.99285e-07,-1.52733e-12,-3.63108e-09,1.9164e-13,0.166626,0,0,0,0,0,0,0.174194,0.000383914,4.25945e-05,1.00983e-05,2.08673e-10,-1.73888e-07,1.78405e-11,0.193128,4.17019e-05,0.000143683,8.84991e-05,9.9566e-09,3.293e-07,6.76316e-10,0.269253,0.00358872,0.000702959,0.000470471,-1.67215e-07,-2.07672e-05,2.12702e-07,0.224851,0.000400806,0.000487011,0.000151213,2.29933e-08,3.02171e-06,3.39879e-08,0.180905,0.00158817,7.11121e-05,9.62359e-06,1.1735e-10,2.65211e-07,-2.22732e-10,0.19727,0.000589074,0.000260526,0.000146945,2.74987e-08,-1.23729e-06,8.39375e-09,0.259052,0.000279286,0.00197651,7.3251e-06,-8.00911e-10,8.52034e-08,3.67962e-10,0.312298,0.0039559,0.00277911,0.00151847,1.78972e-06,9.02881e-05,-2.55482e-06,0.239245,0.000925321,0.000268887,0.00063401,-1.48765e-08,-9.98578e-06,2.61353e-07,car
0.182057,4.44173e-05,2.34109e-06,3.45966e-05,3.1042e-10,-2.30571e-07,-2.41331e-11,0.195909,0.000691751,0.0001675,0.000125475,4.80912e-09,-1.9004e-06,-1.75432e-08,0.230048,0.000465731,0.000620266,0.000400788,1.98417e-07,7.51867e-06,-2.37204e-08,0.246529,4.36056e-05,5.35778e-05,0.000224255,2.23603e-08,8.57873e-07,1.02109e-08,0.204432,0.000258754,1.1338e-06,5.83474e-07,4.35476e-13,6.71728e-09,1.88622e-13,0.166626,0,0,0,0,0,0,0.166626,0,0,0,0,0,0,0.203246,0.000163471,7.67505e-06,6.7519e-06,4.28903e-11,7.43757e-08,-2.28659e-11,0.184557,5.90117e-05,6.59542e-05,5.00582e-05,2.8624e-09,-1.033e-07,-2.82468e-10,0.21767,0.000722266,2.96563e-05,9.33634e-05,-4.46585e-09,2.01349e-06,-2.04721e-09,0.18598,5.6037e-05,5.65894e-05,4.52548e-05,8.52244e-10,-2.48451e-07,2.12567e-09,0.198248,0.000486216,0.000196649,7.69325e-05,9.06924e-09,1.22853e-06,-2.69995e-09,0.236017,0.000206326,0.000629631,0.000238296,9.07459e-08,3.39489e-06,1.68849e-08,0.303094,4.50399e-05,0.00386357,0.00136133,2.2623e-06,-9.06744e-06,2.15155e-06,0.299256,0.00197414,0.0019163,0.000455336,-4.00644e-07,5.34445e-06,-1.42803e-07,0.171615,0.00100083,0.000259041,2.28077e-06,4.52187e-11,-2.04413e-10,3.20725e-11,car
