@relation image_classification
@attribute hog_0 real
@attribute hog_1 real
@attribute hog_2 real
@attribute hog_3 real
@attribute hog_4 real
@attribute hog_5 real
@attribute hog_6 real
@attribute hog_7 real
@attribute hog_8 real
@attribute hog_9 real
@attribute hog_10 real
@attribute hog_11 real
@attribute hog_12 real
@attribute hog_13 real
@attribute hog_14 real
@attribute hog_15 real
@attribute hog_16 real
@attribute hog_17 real
@attribute hog_18 real
@attribute hog_19 real
@attribute hog_20 real
@attribute hog_21 real
@attribute hog_22 real
@attribute hog_23 real
@attribute hog_24 real
@attribute hog_25 real
@attribute hog_26 real
@attribute hog_27 real
@attribute hog_28 real
@attribute hog_29 real
@attribute hog_30 real
@attribute hog_31 real
@attribute hog_32 real
@attribute hog_33 real
@attribute hog_34 real
@attribute hog_35 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.155667,0.107091,0.286563,0.238095,0.286563,0.171737,0.231886,0.0769732,0.139125,0.0686082,0.0427763,0.139626,0.0945377,0.286563,0.0931284,0.130682,0.0468248,0.0751368,0.0984306,0.0366934,0.0933103,0.0604711,0.286563,0.286563,0.286563,0.128236,0.12745,0.0608158,0.0231823,0.0609532,0.0425456,0.286563,0.156371,0.218174,0.0814101,0.0910334,bomb
0.107134,0.0902845,0.284984,0.238416,0.284984,0.167876,0.232989,0.0735028,0.113858,0.0618713,0.0414358,0.181688,0.1255,0.284984,0.081592,0.113968,0.0354249,0.0612074,0.0923833,0.0581423,0.12825,0.0762559,0.284984,0.284984,0.284984,0.0978177,0.119599,0.0513004,0.0225729,0.077653,0.0547512,0.284984,0.173105,0.256856,0.0488289,0.0619657,bomb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bomb
0.0763766,0.0718275,0.278997,0.191483,0.278997,0.0331875,0.0519223,0.0127453,0.0570469,0.21442,0.0787329,0.278997,0.114104,0.221251,0.0413625,0.119709,0.0625222,0.221193,0.124932,0.0918029,0.278997,0.169861,0.278997,0.216055,0.278997,0.101502,0.133264,0.0364035,0.0219402,0.139289,0.0727123,0.278997,0.089849,0.218297,0.0468662,0.0489298,bomb
0.166378,0.18617,0.27354,0.218601,0.27354,0.0356452,0.155828,0.0878,0.133152,0.218954,0.141011,0.250623,0.0732773,0.152814,0.0213021,0.139401,0.0743737,0.184019,0.129949,0.0526187,0.200804,0.125834,0.27354,0.124876,0.27354,0.229181,0.195121,0.158808,0.0750644,0.161532,0.0476122,0.151438,0.0287617,0.12636,0.0875061,0.172078,bomb
0.0988876,0.0899501,0.256693,0.27967,0.312074,0.13001,0.117872,0.0321661,0.0670851,0.0822131,0.0423603,0.112079,0.126657,0.312074,0.105057,0.0963523,0.0345892,0.0801521,0.110616,0.0796533,0.205716,0.211297,0.312074,0.296747,0.27445,0.0777847,0.0982198,0.0711776,0.0305263,0.0868703,0.0909915,0.312074,0.129342,0.120084,0.0347893,0.0714554,bomb
0.241199,0.257398,0.141177,0.0822999,0.157495,0.0379225,0.0366784,0.0565543,0.113645,0.257398,0.257398,0.162078,0.108353,0.257398,0.0758379,0.0823835,0.1469,0.257398,0.154627,0.0810964,0.0434092,0.0430078,0.228436,0.0366108,0.0447467,0.0908704,0.172244,0.257398,0.257398,0.133721,0.12348,0.257398,0.0529589,0.0767014,0.175916,0.257398,car
0.192784,0.156664,0.0453515,0.0271468,0.190755,0.0214844,0.0204397,0.0308454,0.103613,0.25652,0.25652,0.100935,0.0700207,0.25652,0.0772486,0.0840209,0.166566,0.25652,0.166931,0.123033,0.0626407,0.0567346,0.227231,0.0271356,0.0602394,0.237668,0.236424,0.25652,0.25652,0.139732,0.11206,0.25652,0.0543945,0.0749657,0.206179,0.25652,car
0.262308,0.262308,0.0836935,0.0268545,0.12996,0.0424161,0.0470381,0.102818,0.215931,0.262308,0.262308,0.113472,0.0655993,0.262308,0.0689248,0.0827215,0.19012,0.262308,0.167339,0.084604,0.0420662,0.0360697,0.262308,0.0506899,0.0521082,0.10922,0.19125,0.262308,0.166737,0.0818743,0.0713937,0.262308,0.0499031,0.0635789,0.142917,0.262308,car
0.2559,0.20501,0.0787345,0.043296,0.2559,0.0444835,0.0486901,0.109345,0.2559,0.2559,0.197151,0.0793797,0.0510302,0.2559,0.0485469,0.0714286,0.192108,0.2559,0.190152,0.0894773,0.0509183,0.050866,0.2559,0.0365134,0.0498831,0.115682,0.214876,0.2559,0.187421,0.0872632,0.0766793,0.2559,0.0383022,0.0556303,0.134696,0.2559,car
0.251445,0.224116,0.112836,0.0449856,0.26228,0.0504431,0.0517474,0.0919454,0.158986,0.26228,0.26228,0.158613,0.0990154,0.26228,0.0905013,0.108556,0.194688,0.26228,0.134568,0.0693945,0.046915,0.0466683,0.26228,0.0320941,0.0521565,0.0931268,0.161924,0.241762,0.16829,0.0983712,0.0820341,0.26228,0.0576685,0.0818596,0.149392,0.233189,car
0.272887,0.134073,0.0475365,0.0364312,0.272887,0.0458167,0.0510727,0.0994468,0.272887,0.272887,0.156343,0.0593611,0.0435203,0.251085,0.0224049,0.0299115,0.0646912,0.272887,0.272887,0.110433,0.046379,0.0392265,0.272887,0.0357008,0.0417014,0.0908054,0.272887,0.272887,0.190922,0.0663556,0.0443578,0.214524,0.0131767,0.0176909,0.0384572,0.272887,car
0.285584,0.13967,0.0825118,0.0291631,0.200635,0.0226152,0.0286122,0.041636,0.188986,0.285584,0.182132,0.114048,0.0667974,0.285584,0.0447394,0.063228,0.104396,0.285584,0.190187,0.0449393,0.0295521,0.0238806,0.285584,0.029247,0.0502272,0.0792265,0.227628,0.285584,0.142963,0.096593,0.081494,0.285584,0.0569586,0.0895274,0.148895,0.285584,car
0.266453,0.0968416,0.0626224,0.0456248,0.285227,0.0206682,0.0260622,0.0400441,0.192023,0.285227,0.188088,0.121955,0.101203,0.285227,0.0424333,0.0581821,0.0899758,0.285227,0.190245,0.0421904,0.0247382,0.0171087,0.285227,0.0419223,0.0501945,0.0801946,0.238224,0.285227,0.103436,0.0662913,0.0514701,0.285227,0.0505059,0.0741908,0.120186,0.285227,car
0.29227,0.187729,0.107639,0.0458072,0.29227,0.0347409,0.0341466,0.0564006,0.204473,0.29227,0.206586,0.121037,0.0837352,0.29227,0.0315465,0.0470838,0.0757636,0.255889,0.121356,0.0340865,0.0230893,0.0230358,0.29227,0.0385288,0.0338683,0.0526643,0.144563,0.29227,0.112289,0.0708558,0.0590511,0.29227,0.0458591,0.0585318,0.0934966,0.29227,car
0.273354,0.155223,0.0961605,0.0540078,0.273354,0.030885,0.0325965,0.0524177,0.234909,0.273354,0.192162,0.121902,0.0877859,0.273354,0.0407536,0.0549119,0.0888989,0.273354,0.18629,0.0628861,0.0411197,0.0405127,0.273354,0.0455855,0.0492787,0.0806171,0.201096,0.273354,0.143212,0.0923016,0.076177,0.273354,0.0656331,0.0822893,0.130927,0.273354,car
0.273525,0.127821,0.0542199,0.0355937,0.273525,0.0320837,0.0361323,0.0692915,0.273525,0.273525,0.142136,0.0568157,0.0411049,0.273525,0.0299291,0.0363639,0.083019,0.273525,0.256467,0.0492136,0.0209966,0.0102409,0.273525,0.0409683,0.0525881,0.0957716,0.273525,0.273525,0.0838798,0.0342121,0.0221251,0.273525,0.042149,0.0576257,0.127378,0.273525,car
0.296463,0.122424,0.0347196,0.0181507,0.113123,0.0171632,0.0218053,0.0520425,0.296463,0.296463,0.068325,0.0235802,0.0148327,0.296463,0.029458,0.0324736,0.0600695,0.296463,0.296463,0.141797,0.0386184,0.0193362,0.155418,0.0236015,0.0324918,0.0975839,0.296463,0.296463,0.110023,0.0361552,0.0237414,0.296463,0.0173201,0.0223649,0.0481763,0.296463,car
0.304219,0.170056,0.0993367,0.0323238,0.114581,0.0159536,0.0198185,0.0312389,0.193526,0.304219,0.194546,0.125091,0.0632567,0.304219,0.0563552,0.0682038,0.111289,0.304219,0.127086,0.0452476,0.0302652,0.0238802,0.159977,0.0257284,0.0358259,0.055457,0.137742,0.304219,0.189913,0.126949,0.0911824,0.304219,0.0795558,0.112534,0.174955,0.304219,car
0.283245,0.240993,0.11472,0.0277254,0.241522,0.0195692,0.0177491,0.0261109,0.151031,0.283245,0.207466,0.107606,0.0370546,0.283245,0.0504451,0.0612504,0.0992872,0.283245,0.154963,0.0394988,0.0216207,0.012225,0.283245,0.0467729,0.0470479,0.0776211,0.187837,0.283245,0.111045,0.0644053,0.038982,0.283245,0.072267,0.093748,0.157351,0.283245,car
0.266006,0.152493,0.0608309,0.0259923,0.221426,0.0204576,0.0223823,0.0432997,0.158792,0.276611,0.192746,0.0863983,0.0541522,0.276611,0.0446152,0.0642769,0.134582,0.276611,0.150501,0.0409084,0.0199674,0.0145848,0.276611,0.0565642,0.0611842,0.111744,0.222979,0.276611,0.154234,0.0803576,0.0660577,0.276611,0.081717,0.120178,0.254197,0.276611,car
0.273993,0.167862,0.0751034,0.023876,0.273993,0.0287552,0.029856,0.0473657,0.167857,0.273993,0.254546,0.128043,0.0794596,0.273993,0.0596925,0.0825557,0.150268,0.273993,0.148208,0.0477153,0.0283975,0.0285605,0.273993,0.03236,0.0369408,0.0625881,0.166093,0.273993,0.1437,0.0808034,0.0713308,0.273993,0.0595578,0.0907309,0.175495,0.273993,car
0.27426,0.116962,0.0491459,0.0391243,0.27426,0.017013,0.0222557,0.0455344,0.27426,0.27426,0.119987,0.0521252,0.0393433,0.27426,0.00989188,0.015958,0.0444629,0.27426,0.27426,0.120587,0.0519814,0.0417511,0.27426,0.0365525,0.047444,0.112771,0.27426,0.27426,0.133578,0.0540122,0.0380106,0.27426,0.0192406,0.0265403,0.0663671,0.255738,car
0.266051,0.158827,0.0885723,0.0289503,0.28266,0.0340247,0.0375606,0.0610632,0.179472,0.28266,0.198504,0.113428,0.0621486,0.28266,0.0457893,0.0708847,0.120992,0.28266,0.145611,0.0487244,0.0298059,0.0290024,0.28266,0.0458699,0.0494128,0.0805621,0.173901,0.28266,0.150134,0.0874423,0.0625698,0.28266,0.06426,0.0893094,0.155303,0.28266,car
0.281652,0.168058,0.0830219,0.0338482,0.288267,0.0490185,0.0479813,0.0727196,0.193982,0.288267,0.177395,0.09615,0.0555515,0.288267,0.061365,0.0715025,0.114142,0.288267,0.111465,0.0336429,0.0193014,0.0161438,0.288267,0.0498919,0.0481615,0.0714984,0.158311,0.288267,0.104335,0.0597701,0.0437936,0.288267,0.0773669,0.0908783,0.153632,0.288267,car
0.265469,0.129308,0.0808397,0.0309332,0.279893,0.0561888,0.0545807,0.0832049,0.217627,0.279893,0.137882,0.0909471,0.0495169,0.279893,0.0785198,0.0958183,0.146231,0.279893,0.158898,0.0593549,0.0379991,0.0325861,0.279893,0.0469571,0.047684,0.0738427,0.175396,0.279893,0.138008,0.0915418,0.0614493,0.279893,0.0895436,0.107754,0.161574,0.279893,car
0.266539,0.173907,0.0735807,0.0467115,0.239591,0.0330671,0.047191,0.103436,0.266539,0.266539,0.154663,0.0771749,0.0672628,0.266539,0.0444764,0.0634864,0.146951,0.266539,0.192489,0.0493125,0.0244502,0.0238818,0.266539,0.052227,0.0598304,0.119633,0.266539,0.266539,0.095727,0.0497848,0.045968,0.266539,0.0613863,0.0815742,0.173746,0.266539,car
0.20919,0.282174,0.13044,0.0325492,0.191371,0.00998607,0.00742899,0.0103071,0.0616195,0.282174,0.241541,0.130907,0.0919501,0.282174,0.112816,0.110546,0.181219,0.279708,0.114939,0.0255592,0.0114601,0.0054705,0.282174,0.0131832,0.0116872,0.0162114,0.104084,0.282174,0.113772,0.059461,0.0498974,0.282174,0.107244,0.125305,0.213882,0.282174,car
0.178327,0.201541,0.123695,0.0320116,0.171263,0.0239725,0.0382155,0.0622694,0.110613,0.273146,0.273146,0.246281,0.0935095,0.273146,0.0357282,0.0888677,0.139955,0.273146,0.108723,0.0302848,0.0221539,0.00973363,0.25801,0.0268918,0.0432371,0.0622939,0.120006,0.273146,0.22835,0.161385,0.0742208,0.273146,0.0709878,0.129549,0.185314,0.273146,car
0.180217,0.200825,0.126241,0.0151537,0.16904,0.025813,0.0306366,0.0448642,0.0933337,0.284575,0.284575,0.224677,0.105906,0.284575,0.0700881,0.120631,0.175886,0.284575,0.119898,0.0436488,0.0287587,0.0108427,0.237041,0.02456,0.0278599,0.0409417,0.108365,0.260837,0.143404,0.108196,0.0659504,0.284575,0.079095,0.153222,0.218007,0.283085,car
0.15347,0.16691,0.112268,0.0201398,0.175505,0.0255448,0.0263641,0.0277625,0.0754648,0.26775,0.281561,0.21852,0.103987,0.301068,0.097039,0.141295,0.168849,0.205787,0.109611,0.0217232,0.0164049,0.0141316,0.301068,0.0336657,0.0389007,0.0494672,0.117667,0.239254,0.169613,0.13318,0.106647,0.301068,0.125101,0.180122,0.233186,0.250544,car
0.167671,0.228065,0.117457,0.0260464,0.159785,0.0201554,0.0223961,0.0303709,0.0840498,0.284227,0.245245,0.147123,0.0970271,0.284227,0.064918,0.0959117,0.157391,0.284227,0.101842,0.0480292,0.0333639,0.0249485,0.277127,0.0287991,0.0364927,0.0519272,0.106708,0.284227,0.219949,0.144547,0.0951122,0.284227,0.0936789,0.132551,0.20472,0.284227,car
0.245688,0.140845,0.121731,0.0675693,0.285626,0.0447751,0.0360499,0.0519943,0.153836,0.285626,0.193182,0.162175,0.103895,0.285626,0.0630933,0.0650784,0.0843352,0.23403,0.166797,0.0608292,0.0462239,0.0408206,0.285626,0.0518098,0.0473512,0.0681475,0.172517,0.285626,0.147323,0.120416,0.086912,0.285626,0.0784512,0.103419,0.130516,0.285626,car
0.277668,0.141034,0.0988744,0.0522229,0.277668,0.0164793,0.0246158,0.0341636,0.168392,0.277668,0.170105,0.121499,0.0693846,0.277668,0.0434702,0.0665467,0.0907555,0.277668,0.206918,0.0450782,0.0319008,0.0199113,0.277668,0.038322,0.0651632,0.0929636,0.262317,0.277668,0.112941,0.0814,0.0666058,0.277668,0.0449457,0.0870966,0.120903,0.277668,car
0.267798,0.132202,0.0923116,0.0545298,0.281632,0.0252958,0.0337886,0.0518139,0.177887,0.281632,0.197279,0.139395,0.0963643,0.281632,0.0549696,0.0794509,0.114262,0.281632,0.163056,0.0368163,0.0243847,0.0175099,0.281632,0.0294986,0.0468538,0.0680974,0.195144,0.281632,0.11111,0.0774196,0.0583088,0.281632,0.0643364,0.108049,0.153773,0.281632,car
0.259214,0.190145,0.107154,0.0698958,0.251125,0.0486855,0.0524948,0.0846463,0.215486,0.259214,0.127936,0.0786467,0.0647467,0.259214,0.0715442,0.0863644,0.14092,0.259214,0.224359,0.061506,0.0376487,0.0300295,0.259214,0.0712571,0.0918705,0.158228,0.259214,0.259214,0.090756,0.0565742,0.0427665,0.259214,0.0546718,0.104595,0.192354,0.259214,car
0.278322,0.170862,0.100241,0.0511518,0.278322,0.036302,0.0308297,0.0591726,0.227101,0.278322,0.176014,0.0983613,0.0768289,0.278322,0.0370621,0.0405224,0.0804416,0.278322,0.162535,0.0468729,0.027251,0.0255887,0.278322,0.056351,0.0579107,0.105689,0.237174,0.278322,0.114306,0.0624512,0.0512211,0.278322,0.054719,0.0665337,0.117601,0.278322,car
0.268904,0.130807,0.116301,0.0284292,0.119872,0.00877872,0.0123156,0.0161179,0.152418,0.31033,0.24829,0.20511,0.095458,0.31033,0.0511138,0.0949655,0.114672,0.31033,0.0381459,0.0227873,0.0175753,0.0128875,0.199508,0.0205236,0.0272978,0.0360547,0.0455851,0.295342,0.172511,0.134876,0.10329,0.31033,0.065245,0.140707,0.174247,0.291829,car
0.271912,0.228477,0.183065,0.0326557,0.164106,0.0586179,0.0593947,0.081543,0.162967,0.249804,0.195887,0.150102,0.0835406,0.285094,0.0714484,0.0804361,0.109405,0.180608,0.0500965,0.0120872,0.00970135,0.00614114,0.285094,0.197508,0.186114,0.260624,0.184649,0.186107,0.131315,0.099484,0.0870074,0.285094,0.110806,0.120271,0.163119,0.194671,car
0.284726,0.210469,0.165546,0.0461145,0.167851,0.0197559,0.0357191,0.0478418,0.158991,0.284726,0.236876,0.181999,0.0833026,0.284726,0.0635394,0.125206,0.164529,0.284726,0.0951341,0.0291266,0.0228762,0.0124742,0.155971,0.0233678,0.0374707,0.0498854,0.108574,0.284726,0.105305,0.0801056,0.0535146,0.284726,0.101812,0.160756,0.218563,0.284726,car
0.252952,0.167984,0.0943431,0.0228511,0.217868,0.0190088,0.030949,0.0464488,0.15389,0.279312,0.269253,0.158709,0.0659717,0.279312,0.0499835,0.086141,0.130173,0.279312,0.14557,0.0251516,0.0149908,0.0101528,0.255142,0.0344114,0.0551145,0.0871135,0.205804,0.279312,0.166101,0.106685,0.0628059,0.279312,0.0566384,0.101606,0.161562,0.279312,car
0.196314,0.0934007,0.0719155,0.0323484,0.281876,0.0258297,0.0264177,0.0334909,0.138525,0.281876,0.227812,0.168712,0.066681,0.281876,0.0452771,0.057122,0.0806201,0.281876,0.105281,0.0555724,0.0393438,0.0194851,0.281876,0.0873095,0.0832661,0.115214,0.150773,0.281876,0.23613,0.165874,0.0757694,0.281876,0.0587387,0.101804,0.142414,0.281876,car
0.250686,0.250686,0.250686,0.246206,0.250686,0.0228114,0.0185237,0.0235069,0.24405,0.250686,0.186512,0.166382,0.0986568,0.237474,0.0388741,0.0387793,0.0469617,0.207106,0.250686,0.183498,0.156995,0.107032,0.204049,0.0338589,0.042239,0.0503422,0.19164,0.20656,0.176265,0.149776,0.110852,0.229628,0.00340575,0.00316994,0.00416136,0.0854621,casualty
0.237897,0.246402,0.154761,0.110366,0.246402,0.0795284,0.0716552,0.106159,0.16048,0.140617,0.180178,0.131267,0.145599,0.246402,0.0795174,0.0660313,0.0962005,0.0941426,0.246402,0.246402,0.21567,0.161299,0.246402,0.0485935,0.0561735,0.0862459,0.158059,0.170824,0.246402,0.183788,0.175136,0.246402,0.112781,0.0896046,0.121224,0.107717,casualty
0.246741,0.246741,0.229541,0.131797,0.246741,0.0478421,0.0677861,0.0789224,0.179738,0.127602,0.205888,0.163203,0.154669,0.246741,0.0718007,0.0767677,0.0969439,0.0932421,0.2286,0.246741,0.206688,0.168308,0.246741,0.0326632,0.049932,0.0605092,0.150792,0.111631,0.198729,0.155798,0.151937,0.246741,0.119052,0.121885,0.163081,0.0965095,casualty
0.0885498,0.106403,0.271858,0.204313,0.271858,0.118655,0.163581,0.0338094,0.0611972,0.0733959,0.10445,0.271858,0.164563,0.271858,0.12515,0.171934,0.0324247,0.0391258,0.0386595,0.0872362,0.271858,0.226032,0.271858,0.0952983,0.139042,0.032586,0.0334424,0.0246464,0.0541088,0.271858,0.124342,0.271858,0.16079,0.262028,0.055604,0.0287191,casualty
0.248749,0.248749,0.248749,0.17133,0.248749,0.0657647,0.0942748,0.0928854,0.248749,0.149452,0.0258084,0.0267683,0.0169522,0.216295,0.0859593,0.154401,0.152212,0.219654,0.18067,0.071227,0.0679142,0.0571042,0.248749,0.210095,0.248749,0.248749,0.238823,0.122575,0.133002,0.120263,0.0940395,0.248749,0.0192426,0.0402227,0.0396462,0.0982664,casualty
0.0934866,0.0803611,0.192854,0.0712362,0.271614,0.141553,0.271614,0.119664,0.08203,0.0370506,0.121176,0.271614,0.102609,0.271614,0.170876,0.271614,0.134297,0.0354044,0.0556524,0.112787,0.271614,0.144861,0.271614,0.0488125,0.0953936,0.0354283,0.0447797,0.0258555,0.11162,0.271614,0.126102,0.271614,0.144553,0.227041,0.0789444,0.0211177,casualty
0.258704,0.258704,0.258704,0.232971,0.258704,0.0130838,0.0192112,0.0270307,0.258704,0.2167,0.177423,0.147013,0.0687911,0.237931,0.0361019,0.0510312,0.0687158,0.154943,0.258704,0.183327,0.161999,0.0756334,0.208308,0.0475121,0.0866363,0.10269,0.246606,0.157444,0.18487,0.150724,0.106812,0.237801,0.00505343,0.00792821,0.0102011,0.0796859,casualty
0.145029,0.111427,0.250808,0.0788565,0.250808,0.0943683,0.250808,0.204743,0.177958,0.0580069,0.152254,0.250808,0.0738109,0.160531,0.0727685,0.250808,0.162633,0.0695449,0.130617,0.155537,0.250808,0.151075,0.250808,0.0352791,0.184727,0.107401,0.140478,0.0267153,0.0910094,0.250808,0.0732991,0.213955,0.0849145,0.250808,0.123248,0.0398186,casualty
0.227396,0.0985688,0.118453,0.147353,0.261483,0.135522,0.108986,0.0947604,0.219678,0.143386,0.141056,0.176215,0.210646,0.261483,0.164665,0.130677,0.112044,0.144376,0.192003,0.142794,0.176393,0.2264,0.261483,0.133678,0.107879,0.0892273,0.166889,0.101656,0.113987,0.143151,0.176883,0.261483,0.169703,0.129741,0.107826,0.0919801,casualty
0.251868,0.247365,0.237299,0.235488,0.251868,0.0593042,0.0602867,0.0613643,0.202744,0.166587,0.167041,0.159895,0.166868,0.251868,0.157824,0.151167,0.158591,0.172172,0.120146,0.212718,0.201502,0.210892,0.251868,0.028334,0.0276921,0.0297461,0.0667457,0.0702573,0.14967,0.148213,0.151808,0.251868,0.0775377,0.0727487,0.0746941,0.0528513,casualty
0.129228,0.181752,0.247047,0.283217,0.283217,0.0350492,0.0261018,0.0210293,0.077745,0.0974449,0.14248,0.193031,0.25008,0.283217,0.0932099,0.0698561,0.0516983,0.0651145,0.0922339,0.211632,0.283217,0.283217,0.283217,0.0158147,0.011238,0.00896124,0.0503382,0.0506662,0.131852,0.182435,0.231346,0.283217,0.0378247,0.0290024,0.0201467,0.0270157,casualty
0.22142,0.262019,0.262816,0.262816,0.262816,0.0602159,0.0532542,0.0521218,0.139934,0.18396,0.172558,0.179078,0.194122,0.262816,0.183626,0.161186,0.158044,0.161949,0.0898033,0.192629,0.193474,0.222229,0.262816,0.019246,0.0176242,0.0174502,0.0526237,0.0542047,0.106664,0.106775,0.122187,0.262816,0.0744138,0.063926,0.0628322,0.0475948,casualty
0.229898,0.229898,0.229898,0.229898,0.229898,0.00683415,0.00464144,0.00440677,0.0933766,0.215813,0.208859,0.191328,0.185043,0.229898,0.0102677,0.00984167,0.00982382,0.0986293,0.225902,0.229898,0.207227,0.218259,0.229898,0.0403825,0.0364517,0.0409865,0.124412,0.179279,0.229898,0.209625,0.215267,0.229898,0.00541948,0.00627527,0.00607349,0.0709703,casualty
0.180855,0.153513,0.189178,0.10366,0.24113,0.113713,0.200935,0.173094,0.177525,0.10697,0.191027,0.240288,0.103746,0.24113,0.158046,0.24113,0.24113,0.10916,0.0955551,0.225964,0.24113,0.180427,0.24113,0.0436461,0.0460221,0.0415947,0.0584388,0.0620193,0.165459,0.202061,0.124077,0.24113,0.0826492,0.112045,0.095747,0.0418686,casualty
0.241093,0.241093,0.241093,0.141607,0.241093,0.0101023,0.0234009,0.0293758,0.164966,0.228732,0.198414,0.146309,0.113796,0.241093,0.00867254,0.0118054,0.0154141,0.0922738,0.241093,0.158981,0.118536,0.0801819,0.241093,0.0242489,0.0550705,0.0681183,0.241093,0.241093,0.241093,0.241093,0.241093,0.241093,0.00164737,0.00224652,0.00296437,0.064289,casualty
0.260813,0.260813,0.229854,0.239367,0.260813,0.0189439,0.0207349,0.0266158,0.118144,0.185855,0.219572,0.165975,0.165686,0.260813,0.00923133,0.0131733,0.0160427,0.075536,0.233954,0.161589,0.123318,0.105632,0.260813,0.0275687,0.0460597,0.0587378,0.174909,0.218976,0.240583,0.187814,0.163091,0.260813,0.00340251,0.00696999,0.00878871,0.0878397,casualty
0.138709,0.164379,0.29264,0.127805,0.29264,0.0894538,0.137654,0.0829182,0.11112,0.0839112,0.190565,0.29264,0.122972,0.29264,0.132917,0.162402,0.0933113,0.0563999,0.111039,0.186708,0.29264,0.176517,0.29264,0.0371849,0.0768017,0.0465119,0.0919537,0.033392,0.107583,0.208096,0.0931229,0.29264,0.0758421,0.0747342,0.0430153,0.01825,casualty
0.271165,0.271165,0.271165,0.271165,0.271165,0.0328656,0.0368143,0.0310416,0.215228,0.175939,0.100446,0.0947061,0.0851196,0.248263,0.0351302,0.0470582,0.0428038,0.132654,0.165342,0.117468,0.108365,0.0955536,0.271165,0.127932,0.131076,0.142278,0.170333,0.154554,0.217579,0.192588,0.176991,0.271165,0.00317718,0.00529639,0.00450003,0.0810447,casualty
0.157834,0.15977,0.164497,0.08173,0.273115,0.0968078,0.172343,0.155399,0.145151,0.0518095,0.189838,0.232094,0.152338,0.273115,0.155707,0.195016,0.148029,0.05333,0.170585,0.160056,0.180627,0.118734,0.273115,0.044883,0.134931,0.126594,0.189858,0.0718905,0.187001,0.21664,0.147622,0.273115,0.119,0.13326,0.0988892,0.0575403,casualty
0.257907,0.257907,0.257907,0.183814,0.257907,0.00701051,0.00586183,0.0067533,0.163627,0.257907,0.197579,0.191603,0.0919783,0.176193,0.00814233,0.0162037,0.0168799,0.183144,0.128693,0.145249,0.130939,0.085408,0.257907,0.0705329,0.0690991,0.0863394,0.104618,0.191245,0.257907,0.257907,0.241383,0.257907,0.00235822,0.00359998,0.00364045,0.0596776,casualty
0.214794,0.263678,0.263678,0.263678,0.263678,0.0137399,0.00996805,0.0117692,0.0964346,0.155181,0.128029,0.115516,0.117623,0.22841,0.0222755,0.0219902,0.0227671,0.117296,0.157872,0.131245,0.119656,0.119158,0.263678,0.0530307,0.0434559,0.0503444,0.126211,0.263678,0.263678,0.263678,0.263678,0.263678,0.000846842,0.00102333,0.00112286,0.13165,casualty
0.268865,0.268865,0.268865,0.268865,0.268865,0.0156561,0.0157073,0.0205286,0.117999,0.175166,0.147023,0.120549,0.0852317,0.262444,0.0151293,0.0246422,0.0300063,0.107181,0.145276,0.131364,0.0969788,0.0943072,0.268865,0.0819804,0.0861151,0.115314,0.147919,0.236108,0.268865,0.23073,0.160358,0.268865,0.00512971,0.0074864,0.00998402,0.0843615,casualty
0.129734,0.199758,0.234489,0.140789,0.306621,0.0574,0.0870386,0.0720054,0.0909944,0.0646908,0.217193,0.263176,0.168896,0.306621,0.113849,0.1348,0.112301,0.0570279,0.0461764,0.216195,0.258729,0.180511,0.306621,0.0292824,0.0413348,0.0339485,0.0319099,0.0293246,0.181838,0.220761,0.152536,0.306621,0.0667808,0.0552529,0.0436698,0.0192601,casualty
0.128296,0.128805,0.284176,0.160572,0.301519,0.102697,0.155756,0.0744728,0.106997,0.0556073,0.129345,0.301519,0.164467,0.301519,0.122151,0.182203,0.0700623,0.0375471,0.0636137,0.13085,0.301519,0.213191,0.301519,0.0356313,0.043168,0.0244433,0.050855,0.0122818,0.0817325,0.233527,0.148395,0.301519,0.0361828,0.0309351,0.011984,0.00857942,casualty
0.0968182,0.179935,0.256229,0.169285,0.291749,0.0652566,0.104004,0.0669714,0.0717779,0.0624131,0.199545,0.291749,0.163551,0.291749,0.123265,0.201543,0.125346,0.0635314,0.0901806,0.192966,0.278471,0.180804,0.291749,0.0310963,0.0459261,0.0303085,0.0614895,0.0268335,0.154534,0.225139,0.147187,0.291749,0.0404611,0.0425125,0.0238395,0.018798,casualty
0.24238,0.263739,0.263739,0.22333,0.263739,0.0425752,0.0385802,0.048582,0.128708,0.124263,0.0883346,0.0800742,0.0568233,0.235834,0.0265894,0.0421371,0.0460209,0.107229,0.214021,0.137367,0.12261,0.0870364,0.263739,0.0805093,0.110657,0.123946,0.21499,0.225178,0.263739,0.263739,0.222113,0.263739,0.00521151,0.00603025,0.00530358,0.0853137,casualty
0.190448,0.290747,0.25041,0.219672,0.290747,0.0148905,0.0161286,0.0172166,0.0660495,0.120104,0.115066,0.0943723,0.0794275,0.260045,0.0249653,0.0401824,0.0453388,0.0937851,0.199459,0.161615,0.143045,0.112847,0.290747,0.0591951,0.073999,0.0816565,0.16178,0.232957,0.290747,0.263131,0.16937,0.289688,0.00189031,0.00157383,0.00165067,0.0771496,casualty
