@relation image_classification
@attribute hog_0 real
@attribute hog_1 real
@attribute hog_2 real
@attribute hog_3 real
@attribute hog_4 real
@attribute hog_5 real
@attribute hog_6 real
@attribute hog_7 real
@attribute hog_8 real
@attribute hog_9 real
@attribute hog_10 real
@attribute hog_11 real
@attribute hog_12 real
@attribute hog_13 real
@attribute hog_14 real
@attribute hog_15 real
@attribute hog_16 real
@attribute hog_17 real
@attribute hog_18 real
@attribute hog_19 real
@attribute hog_20 real
@attribute hog_21 real
@attribute hog_22 real
@attribute hog_23 real
@attribute hog_24 real
@attribute hog_25 real
@attribute hog_26 real
@attribute hog_27 real
@attribute hog_28 real
@attribute hog_29 real
@attribute hog_30 real
@attribute hog_31 real
@attribute hog_32 real
@attribute hog_33 real
@attribute hog_34 real
@attribute hog_35 real
@attribute class {accident,bomb,car}
@data
0.249048,0.249048,0.249048,0.0174525,0.0230145,0.0115666,0.21611,0.17458,0.248743,0.238116,0.146923,0.147965,0.00933266,0.238322,0.0395307,0.133109,0.10686,0.210805,0.12161,0.030926,0.0304557,0.0033646,0.0263046,0.0337218,0.249048,0.249048,0.238097,0.143959,0.0130555,0.0176584,0.00612863,0.173962,0.0487288,0.249048,0.249048,0.249048,accident
0.251636,0.155045,0.182287,0.0419759,0.0712944,0.0646996,0.251636,0.141747,0.251636,0.251636,0.133674,0.169464,0.0485547,0.251636,0.037653,0.092011,0.0669206,0.247265,0.174332,0.0178477,0.0203666,0.00552303,0.0839272,0.131933,0.251636,0.251636,0.251636,0.159873,0.0135357,0.0136074,0.0117975,0.2105,0.0770712,0.240266,0.158463,0.251636,accident
0.264376,0.123597,0.151098,0.0287346,0.0420874,0.0499987,0.255629,0.166015,0.264376,0.264376,0.114715,0.14321,0.0294542,0.156924,0.0220024,0.0765032,0.0611193,0.264376,0.221818,0.0135024,0.0146751,0.00432273,0.0823984,0.123078,0.264376,0.264376,0.264376,0.177559,0.0199653,0.0211489,0.0091465,0.170355,0.0707884,0.252058,0.176856,0.264376,accident
0.250983,0.160314,0.188099,0.0457821,0.110942,0.0850574,0.196835,0.122271,0.250983,0.250983,0.109678,0.142338,0.0450035,0.170426,0.0218831,0.0657753,0.0503853,0.230784,0.250983,0.0230161,0.0222263,0.0123837,0.156007,0.159422,0.250983,0.250983,0.250983,0.225528,0.0185998,0.0292604,0.0247836,0.22665,0.059825,0.22491,0.155021,0.250983,accident
0.273386,0.182513,0.223935,0.0559367,0.0489035,0.0277751,0.0966087,0.0715317,0.273386,0.273386,0.121778,0.150994,0.0407332,0.159054,0.0110975,0.0398611,0.0301841,0.253518,0.273386,0.0310363,0.0351365,0.0110554,0.0597706,0.0904697,0.273386,0.263836,0.273386,0.273386,0.0219645,0.0283256,0.0160699,0.1741,0.0459028,0.168841,0.132337,0.273386,accident
0.252393,0.169921,0.194579,0.103159,0.100448,0.0569055,0.098007,0.0862254,0.252393,0.252393,0.155858,0.175877,0.0970477,0.213053,0.0276252,0.0526457,0.0432588,0.218016,0.252393,0.0376951,0.041283,0.0235524,0.145047,0.167584,0.252393,0.252393,0.252393,0.236375,0.0311785,0.0335446,0.0238508,0.252393,0.0753833,0.146661,0.122106,0.252393,accident
0.253908,0.0828193,0.101146,0.0681557,0.113367,0.116341,0.161145,0.141722,0.253908,0.253908,0.0898882,0.10091,0.0800267,0.249646,0.0593811,0.077499,0.0697634,0.253908,0.173904,0.00957794,0.0095057,0.00964583,0.122693,0.236014,0.253908,0.253908,0.253908,0.195856,0.0250297,0.025191,0.0276983,0.253908,0.133608,0.186395,0.165582,0.253908,accident
0.242546,0.0514776,0.0644348,0.0311718,0.104851,0.13106,0.242546,0.233429,0.242546,0.242546,0.0460755,0.0560912,0.031073,0.242546,0.0943417,0.144294,0.135039,0.242546,0.102467,0.00508623,0.00518433,0.00315802,0.119801,0.184679,0.242546,0.242546,0.187161,0.142533,0.0121584,0.0132076,0.011032,0.242546,0.179434,0.242546,0.242546,0.242546,accident
0.254341,0.0706336,0.0760211,0.0415549,0.122693,0.112618,0.185048,0.182737,0.254341,0.254341,0.0721492,0.0849598,0.0446422,0.225715,0.0516217,0.0971269,0.0924141,0.254341,0.138722,0.00763453,0.00684463,0.00345111,0.139827,0.19003,0.254341,0.254341,0.254341,0.157678,0.0117753,0.0120187,0.00905077,0.251933,0.126291,0.235759,0.225436,0.254341,accident
0.247076,0.0888496,0.094051,0.0643614,0.141241,0.120741,0.175889,0.171955,0.247076,0.247076,0.0704514,0.0791897,0.0553279,0.247076,0.0590995,0.0851311,0.0773854,0.247076,0.1725,0.00628288,0.00640233,0.0067748,0.124834,0.179963,0.247076,0.247076,0.247076,0.205164,0.0120395,0.0115237,0.0149944,0.247076,0.14759,0.230548,0.211529,0.247076,accident
0.253944,0.0998892,0.110423,0.0613136,0.10183,0.0919573,0.198213,0.177417,0.253944,0.253944,0.0748203,0.0800202,0.0518747,0.253944,0.0635677,0.102243,0.085932,0.253944,0.159938,0.00487663,0.00413886,0.0049682,0.102145,0.172537,0.253944,0.253944,0.253944,0.19499,0.0212974,0.0204655,0.0181264,0.253944,0.12006,0.208647,0.193592,0.253944,accident
0.24601,0.107075,0.109164,0.0300077,0.198792,0.0989243,0.160765,0.177346,0.24601,0.24601,0.0902063,0.0950158,0.031673,0.24601,0.0477373,0.11634,0.11542,0.24601,0.134522,0.00789924,0.00686745,0.00533111,0.237181,0.168005,0.24601,0.24601,0.24601,0.172857,0.0135015,0.0147009,0.00956829,0.24601,0.07577,0.192617,0.195488,0.24601,accident
0.244976,0.0364158,0.037414,0.0194682,0.132199,0.121438,0.230865,0.243237,0.244976,0.244976,0.0505814,0.0467043,0.0354704,0.221355,0.0508994,0.123173,0.119194,0.244976,0.132064,0.00245245,0.00238709,0.00366795,0.138829,0.153144,0.244976,0.244976,0.244976,0.168062,0.0278608,0.0246443,0.0286972,0.244976,0.110963,0.244342,0.244976,0.244976,accident
0.263292,0.0696869,0.0540505,0.00867956,0.107939,0.0842922,0.138983,0.186788,0.263292,0.263292,0.0896422,0.0666977,0.0186217,0.183785,0.0226965,0.0718548,0.0952704,0.263292,0.203176,0.0117859,0.00893402,0.00387326,0.165892,0.149781,0.259476,0.263292,0.263292,0.235737,0.0327545,0.0226778,0.0158069,0.218204,0.056523,0.188073,0.259902,0.263292,accident
0.248637,0.0755846,0.0778925,0.0444746,0.134588,0.128032,0.199512,0.202223,0.248637,0.248637,0.0584804,0.0593376,0.0392555,0.248637,0.0647396,0.102322,0.0960959,0.248637,0.174832,0.0165716,0.0165818,0.0123894,0.167608,0.17566,0.248637,0.248637,0.248637,0.165045,0.0198581,0.0192973,0.0160625,0.248637,0.134675,0.197884,0.205405,0.248637,accident
0.236197,0.0852778,0.0979541,0.0835095,0.167069,0.173238,0.199747,0.185376,0.236197,0.236197,0.093452,0.0987053,0.0960498,0.236197,0.10307,0.118341,0.109486,0.236197,0.115553,0.00660071,0.00769694,0.00712945,0.101458,0.236197,0.236197,0.236197,0.220263,0.141734,0.034207,0.033397,0.041737,0.236197,0.183492,0.221851,0.200218,0.236197,accident
0.24195,0.0544912,0.0690041,0.0344783,0.19673,0.175015,0.24195,0.24195,0.24195,0.24195,0.0647875,0.0699243,0.0447748,0.219957,0.0593028,0.119747,0.104174,0.24195,0.0868801,0.00468532,0.00497258,0.00331461,0.147487,0.204941,0.24195,0.24195,0.184311,0.123688,0.0279934,0.0280678,0.0251153,0.24195,0.132089,0.24195,0.233597,0.225621,accident
0.246535,0.0847419,0.102872,0.0382771,0.159711,0.138571,0.246535,0.246535,0.246535,0.246535,0.0651634,0.0759264,0.037071,0.220337,0.0485948,0.118782,0.104324,0.246535,0.116758,0.00315961,0.00405766,0.00240336,0.0954406,0.135221,0.246535,0.246535,0.2039,0.141565,0.011526,0.0131138,0.0134087,0.246535,0.117458,0.246535,0.246535,0.246535,accident
0.242693,0.0456685,0.0430314,0.0220002,0.160732,0.155064,0.242693,0.242693,0.242693,0.226595,0.0515532,0.0536657,0.0333612,0.202861,0.0536251,0.104996,0.0984612,0.242693,0.132351,0.00866955,0.00766537,0.00379583,0.136037,0.196957,0.242693,0.242693,0.242693,0.136018,0.0390166,0.0381837,0.0322118,0.242693,0.127485,0.242693,0.242693,0.242693,accident
0.256751,0.0541783,0.0563679,0.0420528,0.153659,0.113567,0.146768,0.1443,0.256751,0.256751,0.0621777,0.0694803,0.0534505,0.256751,0.0418463,0.0577011,0.0559714,0.256751,0.240913,0.00969932,0.00977917,0.0105308,0.193651,0.212852,0.256751,0.256751,0.256751,0.176579,0.0278562,0.0311591,0.0302316,0.256751,0.116685,0.157334,0.151948,0.247349,accident
0.253349,0.0974505,0.0935889,0.0939063,0.253349,0.0835011,0.0802174,0.0865124,0.253349,0.253349,0.065077,0.0662335,0.0643083,0.253349,0.073289,0.0786493,0.0819922,0.253349,0.184419,0.0207835,0.0180047,0.021935,0.253349,0.212862,0.213526,0.23821,0.253349,0.219425,0.0304506,0.0245857,0.0328898,0.253349,0.111627,0.120364,0.126515,0.253349,accident
0.26188,0.0591183,0.0572594,0.0474331,0.181458,0.1201,0.137996,0.152505,0.26188,0.26188,0.0835789,0.0711142,0.0721371,0.26188,0.0561401,0.0651785,0.0712055,0.26188,0.16276,0.0160045,0.014126,0.0142858,0.254955,0.211325,0.243905,0.26188,0.26188,0.14712,0.0555858,0.041732,0.0522284,0.26188,0.107691,0.126921,0.143695,0.215596,accident
0.252952,0.0391366,0.0377039,0.0277008,0.226135,0.150789,0.173998,0.204701,0.252952,0.252952,0.068212,0.0628316,0.0508601,0.252952,0.0931063,0.118512,0.12724,0.252952,0.0662808,0.00995398,0.00771057,0.00656014,0.205156,0.184098,0.215943,0.252952,0.220549,0.116148,0.0412334,0.0334651,0.0321724,0.252952,0.154909,0.181491,0.211902,0.233841,accident
0.260145,0.0317422,0.0323407,0.0274265,0.224129,0.13579,0.136799,0.150506,0.260145,0.260145,0.0554173,0.0525368,0.0501889,0.260145,0.0906363,0.102408,0.106656,0.260145,0.124961,0.00206145,0.0021423,0.00176199,0.260145,0.195867,0.202441,0.23154,0.260145,0.164857,0.0397422,0.0350515,0.0356619,0.260145,0.127341,0.143064,0.157976,0.251485,accident
0.248804,0.0503229,0.0509458,0.0445861,0.217829,0.163523,0.161112,0.171459,0.248804,0.248804,0.0549187,0.0546661,0.0502033,0.248804,0.076045,0.077454,0.080227,0.248804,0.15258,0.00519683,0.00448799,0.00506803,0.171952,0.235031,0.246785,0.248804,0.248804,0.187938,0.0273128,0.0247774,0.0258833,0.248804,0.144433,0.154834,0.160402,0.248804,accident
0.26254,0.115088,0.126128,0.06137,0.109645,0.100157,0.19779,0.195135,0.26254,0.144557,0.0494221,0.0595047,0.0345951,0.26254,0.0781666,0.0998191,0.100461,0.14694,0.193767,0.00798986,0.00988684,0.0066024,0.116108,0.174278,0.26254,0.26254,0.26254,0.14072,0.00756916,0.0118862,0.00712291,0.26254,0.149199,0.238631,0.238941,0.26254,accident
0.245258,0.0532956,0.0535292,0.0259271,0.13751,0.121997,0.232615,0.245258,0.245258,0.245258,0.0552849,0.0562288,0.0335224,0.245258,0.0619856,0.1345,0.136698,0.245258,0.111267,0.0033186,0.00271853,0.00269301,0.092453,0.119972,0.245258,0.245258,0.245258,0.154417,0.0175224,0.0140069,0.0180374,0.245258,0.115396,0.245258,0.245258,0.245258,accident
0.236804,0.0641894,0.0690369,0.0227195,0.236804,0.159945,0.211085,0.236804,0.236804,0.236804,0.0596005,0.0604665,0.0299824,0.236804,0.0660792,0.141427,0.146413,0.236804,0.0800668,0.00337813,0.00350638,0.00153578,0.163424,0.149914,0.236804,0.236804,0.207393,0.132376,0.0123538,0.0115177,0.00884435,0.236804,0.13666,0.236804,0.236804,0.236804,accident
0.24454,0.11326,0.124697,0.0285535,0.142169,0.0982982,0.21514,0.227608,0.24454,0.24454,0.0939696,0.10037,0.0343605,0.24454,0.0396511,0.124458,0.119442,0.24454,0.12358,0.00725347,0.00731629,0.0024708,0.125845,0.119316,0.24454,0.24454,0.24454,0.158877,0.014259,0.0130397,0.0107401,0.22982,0.0847505,0.24454,0.24454,0.24454,accident
0.242322,0.10204,0.109245,0.0621424,0.0858354,0.116606,0.223102,0.216714,0.242322,0.242322,0.0797009,0.0904313,0.0573564,0.242322,0.0805979,0.129171,0.133015,0.242322,0.124014,0.00702786,0.00693349,0.00484665,0.0758574,0.142403,0.242322,0.242322,0.240884,0.156835,0.0141253,0.0136993,0.0152924,0.242322,0.155811,0.242322,0.242322,0.242322,accident
0.248666,0.0739622,0.0754509,0.0242923,0.0988023,0.0782004,0.235054,0.245578,0.248666,0.248461,0.075603,0.0697925,0.0433706,0.215868,0.0381701,0.13626,0.134907,0.248666,0.150283,0.00383553,0.00365148,0.00155855,0.0970441,0.0959467,0.248666,0.248666,0.248666,0.166997,0.0360154,0.0302735,0.0302256,0.248666,0.0685522,0.248666,0.248666,0.248666,accident
0.236167,0.0430476,0.0419231,0.0223129,0.236167,0.144479,0.197203,0.208912,0.236167,0.236167,0.0560726,0.0556974,0.0299159,0.236167,0.0529218,0.117111,0.111216,0.236167,0.115016,0.00458842,0.00376865,0.00449218,0.187204,0.176553,0.236167,0.236167,0.236167,0.18305,0.00993387,0.00896387,0.00815405,0.236167,0.125581,0.236167,0.236167,0.236167,accident
0.241811,0.036646,0.0412268,0.0197632,0.136573,0.143045,0.241811,0.241811,0.241811,0.234403,0.0568345,0.0572256,0.0457088,0.241811,0.0437425,0.122323,0.110053,0.241811,0.117051,0.0032139,0.00324392,0.00209191,0.14281,0.175034,0.241811,0.241811,0.241811,0.149126,0.033061,0.0285343,0.0338955,0.241811,0.110962,0.241811,0.241811,0.241811,accident
0.245205,0.0738181,0.0761918,0.0207336,0.154449,0.109328,0.18784,0.205405,0.245205,0.245205,0.078998,0.0807402,0.0370633,0.245205,0.0396978,0.107011,0.102735,0.245205,0.134372,0.00908795,0.00911402,0.00600074,0.186144,0.15497,0.245205,0.245205,0.245205,0.160414,0.0269009,0.025733,0.0205663,0.245205,0.0943258,0.245205,0.245205,0.245205,accident
0.254339,0.0912186,0.108099,0.0794174,0.105731,0.0961312,0.112415,0.106684,0.254339,0.254339,0.130152,0.148776,0.119488,0.253343,0.0382361,0.0482441,0.0447902,0.254339,0.235244,0.0270251,0.0329332,0.023812,0.124548,0.215411,0.254339,0.254113,0.254339,0.254339,0.0462087,0.047642,0.0421972,0.254339,0.0896376,0.108573,0.104707,0.254339,accident
0.240858,0.240858,0.240858,0.116095,0.148752,0.0285416,0.0439385,0.0448461,0.240858,0.240858,0.133783,0.134689,0.0679005,0.170969,0.034478,0.0582207,0.0626545,0.234609,0.240858,0.0843795,0.0859773,0.0337341,0.189637,0.119155,0.240858,0.240858,0.240858,0.22058,0.173785,0.16149,0.134432,0.240858,0.0294068,0.0810076,0.0787517,0.203058,accident
0.251598,0.251598,0.251598,0.0863386,0.131898,0.0419991,0.104193,0.109327,0.251598,0.251598,0.153472,0.147827,0.0479747,0.206689,0.0270318,0.036297,0.0392287,0.213372,0.251598,0.0595665,0.0598694,0.0202873,0.155608,0.125182,0.251598,0.251598,0.251598,0.204596,0.081653,0.0714151,0.0537827,0.251598,0.0395651,0.101982,0.112111,0.216844,accident
0.243028,0.243028,0.243028,0.0711299,0.161291,0.0692973,0.118271,0.136959,0.243028,0.243028,0.156034,0.151213,0.045879,0.221665,0.0270314,0.0495825,0.0525937,0.243028,0.19223,0.0546561,0.052782,0.0132017,0.243028,0.170403,0.215072,0.243028,0.243028,0.177409,0.0486236,0.0424625,0.0262692,0.243028,0.0669258,0.106917,0.126456,0.217922,accident
0.255785,0.197104,0.196451,0.0565002,0.12282,0.0698897,0.152845,0.173975,0.255785,0.255785,0.10979,0.109227,0.0455527,0.255785,0.0266323,0.062929,0.0650134,0.229688,0.196229,0.0237081,0.0243249,0.0126414,0.167218,0.150896,0.255785,0.255785,0.255785,0.147182,0.0356312,0.034836,0.0302954,0.255785,0.057456,0.170862,0.180317,0.226861,accident
0.25054,0.244789,0.242428,0.132667,0.0984942,0.0656156,0.113541,0.115913,0.25054,0.25054,0.152574,0.148258,0.0998965,0.25054,0.0403597,0.0630861,0.0690997,0.25054,0.187802,0.0530604,0.0526569,0.0273027,0.0843974,0.145335,0.25054,0.25054,0.25054,0.131886,0.048614,0.0408202,0.0360299,0.25054,0.0881937,0.157477,0.166298,0.193685,accident
0.264688,0.264688,0.264688,0.0425131,0.0432373,0.0128498,0.168606,0.138252,0.264688,0.235851,0.147857,0.155924,0.0267422,0.145292,0.0165248,0.0445049,0.0460743,0.182377,0.264688,0.0741359,0.0784518,0.0164051,0.0536431,0.054929,0.264688,0.264688,0.264688,0.153752,0.037776,0.0476307,0.0309845,0.238276,0.0264471,0.221394,0.177646,0.200183,accident
0.256305,0.256305,0.221824,0.0188506,0.0513704,0.0148048,0.101923,0.124131,0.256305,0.251698,0.238796,0.22971,0.0311333,0.153731,0.0124674,0.0396799,0.0452532,0.16361,0.256305,0.0484651,0.0391893,0.00584998,0.0414708,0.0200094,0.256305,0.256305,0.256305,0.152313,0.0708777,0.0842829,0.0295767,0.143352,0.0103376,0.197132,0.252258,0.256305,accident
0.275736,0.275736,0.275736,0.0233681,0.0372679,0.0131096,0.0808531,0.0940978,0.275736,0.253962,0.163902,0.128998,0.0165383,0.167293,0.0248409,0.056672,0.0609283,0.183,0.275736,0.0725641,0.0595858,0.0138261,0.0404809,0.0284036,0.275736,0.275736,0.275736,0.150402,0.0291245,0.0267133,0.0188186,0.163909,0.0155841,0.16777,0.208439,0.243968,accident
0.256875,0.226607,0.235378,0.0241972,0.0682671,0.0444128,0.176865,0.176443,0.256875,0.256875,0.195922,0.212007,0.0528832,0.231939,0.0150849,0.0587537,0.0538913,0.209511,0.176052,0.0261189,0.0270732,0.00663289,0.147215,0.163288,0.256875,0.256875,0.237549,0.17158,0.10353,0.114178,0.0426331,0.256875,0.0391506,0.0985517,0.0817651,0.15676,accident
0.267529,0.267529,0.267529,0.050809,0.0750497,0.0242725,0.132626,0.118394,0.267529,0.251139,0.163801,0.16372,0.0407523,0.203325,0.0172903,0.0538673,0.0487328,0.164415,0.267529,0.050869,0.049055,0.0166006,0.09119,0.0771944,0.267529,0.267529,0.267529,0.132571,0.0439473,0.0440166,0.0400059,0.267529,0.0335772,0.15657,0.141588,0.179382,accident
0.257847,0.173444,0.177718,0.0760996,0.142525,0.0678149,0.116217,0.126781,0.257847,0.257847,0.0563463,0.0558486,0.0285511,0.257847,0.0537725,0.0891413,0.0897266,0.257847,0.245188,0.0205832,0.0212731,0.00959728,0.123028,0.159774,0.257847,0.257847,0.257847,0.188508,0.0224686,0.0195148,0.0168255,0.219254,0.078479,0.173378,0.168424,0.257847,accident
0.246998,0.246998,0.246998,0.135583,0.106669,0.0264221,0.0540283,0.0558355,0.246998,0.246998,0.119115,0.122006,0.05736,0.211962,0.0441502,0.0693889,0.0735226,0.246998,0.246998,0.0956063,0.0933296,0.0433839,0.0846069,0.107542,0.246998,0.246998,0.246998,0.229864,0.061215,0.0566982,0.0405161,0.246998,0.0619418,0.130019,0.137262,0.246998,accident
0.243947,0.218456,0.226115,0.0784408,0.124969,0.0773558,0.140175,0.149965,0.243947,0.243947,0.083315,0.0802987,0.0360426,0.243947,0.0417517,0.0914537,0.0947402,0.243947,0.200375,0.0442912,0.0442721,0.0189799,0.183399,0.147696,0.243947,0.243947,0.243947,0.156081,0.0331293,0.0284928,0.0227426,0.243947,0.0811229,0.180669,0.184531,0.243947,accident
0.254958,0.139214,0.148738,0.0458939,0.124542,0.0710549,0.128395,0.146362,0.254958,0.254958,0.0734213,0.0721523,0.0284613,0.23231,0.0478875,0.0785142,0.086557,0.254958,0.19452,0.0121935,0.0122788,0.00621418,0.188576,0.165404,0.254958,0.254958,0.254958,0.232734,0.0419189,0.0355557,0.026224,0.254958,0.0892714,0.165126,0.186581,0.254958,accident
0.258159,0.183554,0.174462,0.0702575,0.120029,0.0447318,0.102703,0.105443,0.258159,0.258159,0.080607,0.0784989,0.0345329,0.225947,0.0581973,0.143541,0.148733,0.258159,0.204615,0.0157183,0.0147173,0.0103633,0.126057,0.109551,0.206435,0.228759,0.258159,0.182647,0.0315888,0.0292469,0.0233017,0.258159,0.126074,0.204236,0.232597,0.258159,accident
0.264051,0.128495,0.146499,0.0308236,0.0827435,0.0609467,0.264051,0.221109,0.264051,0.264051,0.0797063,0.0873215,0.0279195,0.177731,0.0318109,0.102801,0.0834114,0.264051,0.159035,0.00961587,0.0094457,0.00446805,0.0582983,0.0765244,0.264051,0.264051,0.264051,0.139794,0.0459167,0.0593315,0.0364053,0.207866,0.0636681,0.264051,0.22571,0.217135,accident
0.26163,0.224604,0.26163,0.0451159,0.0546808,0.0384708,0.221698,0.165605,0.26163,0.258473,0.112817,0.1371,0.0400344,0.175426,0.0287936,0.108567,0.0697752,0.209681,0.202405,0.0201841,0.0217978,0.00722113,0.0557703,0.0853648,0.26163,0.26163,0.26163,0.116908,0.0258008,0.032214,0.0243334,0.215679,0.0459821,0.25638,0.177619,0.216383,accident
0.251631,0.251631,0.237716,0.0229874,0.0236972,0.0124584,0.175123,0.174213,0.251631,0.251631,0.163506,0.144473,0.0269839,0.181951,0.0161496,0.0838844,0.0932613,0.251631,0.165533,0.0501774,0.042518,0.00825964,0.0191287,0.0244456,0.251631,0.251631,0.232725,0.180973,0.03312,0.0301374,0.0123394,0.159265,0.0300004,0.251631,0.251631,0.251631,accident
0.248622,0.233751,0.248622,0.0489744,0.0890957,0.0539464,0.19052,0.181048,0.248622,0.248622,0.135135,0.151038,0.0355042,0.206829,0.0266834,0.0698963,0.0723271,0.212826,0.17811,0.0339092,0.036696,0.00834332,0.081702,0.0953241,0.248622,0.248622,0.248622,0.141673,0.0383977,0.0441915,0.0151041,0.19823,0.0554925,0.248622,0.225262,0.240666,accident
0.245521,0.245521,0.245521,0.11333,0.118903,0.0327243,0.0604798,0.0605539,0.245521,0.245521,0.149745,0.16804,0.0565144,0.245521,0.0289722,0.0518346,0.0493607,0.228374,0.245521,0.0894524,0.0987662,0.0314395,0.0856453,0.0711903,0.245521,0.232034,0.245521,0.245521,0.0858992,0.0918628,0.0408088,0.245521,0.0512512,0.111154,0.0968391,0.245521,accident
0.259027,0.210934,0.212052,0.206952,0.133242,0.0393072,0.0392226,0.0379024,0.259027,0.259027,0.118315,0.11862,0.117177,0.259027,0.046491,0.04515,0.0474182,0.196071,0.259027,0.0736851,0.0757276,0.07317,0.146444,0.172155,0.175956,0.169348,0.259027,0.220041,0.0594175,0.0588155,0.0608238,0.259027,0.105206,0.103999,0.10567,0.259027,accident
0.255646,0.232192,0.25288,0.255646,0.171791,0.00462052,0.004029,0.00352793,0.141042,0.216855,0.133942,0.141198,0.165457,0.255646,0.0384776,0.0329041,0.030021,0.14173,0.255646,0.119414,0.132555,0.148285,0.19587,0.107024,0.093894,0.0828419,0.255646,0.231106,0.0704479,0.0748568,0.091427,0.255646,0.140727,0.118975,0.105841,0.255646,accident
0.269761,0.162682,0.193261,0.253103,0.142283,0.023599,0.017413,0.0142408,0.243454,0.265913,0.118337,0.140518,0.183661,0.269761,0.0348427,0.026616,0.023043,0.16568,0.269761,0.104213,0.124636,0.163595,0.222959,0.104883,0.0806169,0.0683457,0.269761,0.191084,0.0866656,0.101983,0.130816,0.269761,0.112716,0.0867994,0.0750955,0.185602,accident
0.24162,0.176745,0.191178,0.233811,0.173552,0.0379171,0.0328734,0.0303203,0.24162,0.24162,0.1082,0.11889,0.145096,0.24162,0.0532969,0.0438419,0.039721,0.203239,0.24162,0.0808077,0.0887006,0.107903,0.24162,0.178224,0.151552,0.135807,0.24162,0.218998,0.0775525,0.0841922,0.104449,0.24162,0.14978,0.124681,0.111544,0.24162,accident
0.265828,0.179016,0.187435,0.205547,0.126378,0.0360299,0.0334738,0.0319341,0.265828,0.265828,0.123302,0.123485,0.145752,0.265828,0.0519021,0.047323,0.0460987,0.265828,0.265828,0.0674506,0.071385,0.0755678,0.106243,0.0734634,0.0672826,0.0650328,0.265828,0.265828,0.0438361,0.0444827,0.0520563,0.265828,0.146041,0.13244,0.129736,0.265828,accident
0.264842,0.216806,0.242923,0.134519,0.0848013,0.0556247,0.103091,0.0880176,0.264842,0.262492,0.099484,0.106251,0.0733158,0.203096,0.0358711,0.0488606,0.0470572,0.196475,0.264842,0.0272875,0.0307892,0.0171385,0.0801198,0.188284,0.264842,0.264842,0.264842,0.156092,0.0324469,0.034703,0.0361501,0.263317,0.0891256,0.147747,0.139506,0.228422,accident
0.272811,0.183004,0.20973,0.205008,0.096623,0.0508578,0.0491032,0.0440835,0.272811,0.269074,0.0893727,0.103893,0.104594,0.272811,0.0517683,0.0480853,0.0433714,0.204115,0.272811,0.0407871,0.0467034,0.0460477,0.0737411,0.167093,0.163951,0.149562,0.272811,0.191128,0.0296742,0.0377256,0.03901,0.272811,0.150546,0.14558,0.130636,0.272811,accident
0.249354,0.249354,0.249354,0.201659,0.107382,0.0156255,0.0234681,0.0242807,0.249354,0.249354,0.19759,0.197663,0.124083,0.242328,0.0225299,0.0298999,0.0320239,0.166463,0.249354,0.163709,0.168859,0.101673,0.135617,0.0996936,0.151116,0.156798,0.249354,0.203822,0.0941367,0.0870541,0.0649554,0.249354,0.0508631,0.0812843,0.0828998,0.210864,accident
0.253408,0.121159,0.126033,0.0896828,0.0794297,0.0851784,0.12812,0.128258,0.253408,0.253408,0.08615,0.0813615,0.0672107,0.234218,0.0641697,0.0867637,0.0912457,0.253408,0.21826,0.0170103,0.0177104,0.0141935,0.0966104,0.171953,0.253408,0.253408,0.253408,0.178009,0.0296718,0.0261509,0.0266381,0.253408,0.148435,0.214883,0.227132,0.253408,accident
0.24426,0.24426,0.24426,0.18576,0.103626,0.0298004,0.0475651,0.0396732,0.24426,0.24426,0.120666,0.127208,0.0995116,0.235792,0.0394039,0.0530037,0.0477443,0.24426,0.24426,0.047784,0.0552752,0.0358872,0.112089,0.171873,0.24426,0.24426,0.24426,0.210681,0.0959097,0.0938745,0.0944521,0.24426,0.0627324,0.0898567,0.0853254,0.221517,accident
0.279739,0.191494,0.213659,0.153088,0.0701779,0.0166195,0.0181107,0.0184374,0.279739,0.279739,0.158538,0.173399,0.127746,0.279739,0.0131377,0.0135192,0.0142534,0.168714,0.279739,0.0896142,0.0939487,0.0733574,0.114822,0.139011,0.180329,0.169906,0.279739,0.184497,0.0585522,0.0580839,0.0484256,0.279739,0.098944,0.113525,0.114453,0.205332,accident
0.266526,0.202637,0.21411,0.104313,0.0759802,0.0460022,0.0799243,0.0814313,0.266526,0.266526,0.119427,0.124252,0.0705911,0.180081,0.0460006,0.066323,0.0713004,0.266526,0.266526,0.0417733,0.044128,0.0232799,0.0545691,0.113832,0.239561,0.233724,0.266526,0.201016,0.0486855,0.0458426,0.0347627,0.21246,0.0931562,0.193079,0.188686,0.262187,accident
0.255665,0.210825,0.228179,0.114193,0.0549607,0.0328047,0.0625818,0.0599322,0.255665,0.255665,0.135196,0.142725,0.081143,0.231741,0.0242317,0.038831,0.0390525,0.224649,0.255665,0.0683504,0.0751681,0.0373946,0.0769275,0.129031,0.253344,0.249686,0.255665,0.211188,0.0589811,0.0625023,0.0395394,0.255665,0.0930425,0.16194,0.166374,0.232704,accident
0.258662,0.172511,0.186465,0.121072,0.0739412,0.0477413,0.0697889,0.068562,0.258662,0.258662,0.0817773,0.0870855,0.0613398,0.199143,0.0319275,0.0425821,0.0456914,0.240331,0.258662,0.0327461,0.0390062,0.0266469,0.0909279,0.165327,0.249949,0.247606,0.258662,0.258662,0.0373099,0.0367832,0.0330627,0.256008,0.123379,0.177673,0.182592,0.258662,accident
